
1.00	15.00	3.00	6.00	12.00	8.00	0.00
1.00	14.00	3.00	7.00	14.00	8.00	0.00
-1.00	10.00	2.00	8.00	14.00	8.00	-1.00
0.00	7.00	2.00	8.00	13.00	7.00	-1.00
-1.00	7.00	2.00	7.00	14.00	7.00	-1.00
1.00	10.00	1.00	7.00	15.00	7.00	-1.00
1.00	10.00	0.00	8.00	18.00	7.00	-1.00
3.00	12.00	-3.00	12.00	18.00	7.00	-2.00
2.00	13.00	-2.00	12.00	20.00	7.00	-1.00
2.00	14.00	-1.00	10.00	18.00	7.00	-2.00
3.00	12.00	-1.00	11.00	17.00	7.00	0.00
4.00	11.00	-1.00	9.00	16.00	6.00	-2.00
3.00	12.00	0.00	7.00	15.00	5.00	-4.00
4.00	9.00	2.00	7.00	10.00	6.00	0.00
5.00	8.00	1.00	8.00	8.00	9.00	-1.00
4.00	8.00	-1.00	8.00	7.00	7.00	-2.00
6.00	11.00	3.00	8.00	8.00	8.00	-1.00
7.00	11.00	4.00	8.00	7.00	9.00	-2.00
8.00	9.00	3.00	9.00	7.00	10.00	-2.00
6.00	10.00	2.00	8.00	9.00	10.00	-2.00
4.00	11.00	3.00	8.00	6.00	10.00	-1.00
6.00	10.00	4.00	7.00	7.00	11.00	-2.00
3.00	10.00	2.00	7.00	8.00	9.00	-1.00
4.00	9.00	4.00	7.00	7.00	10.00	-1.00
2.00	11.00	3.00	7.00	8.00	10.00	0.00
2.00	14.00	4.00	9.00	9.00	11.00	0.00
0.00	13.00	3.00	7.00	10.00	9.00	-1.00
0.00	14.00	4.00	6.00	10.00	8.00	0.00
1.00	13.00	4.00	5.00	10.00	9.00	-1.00
1.00	14.00	5.00	5.00	11.00	9.00	-1.00
1.00	15.00	6.00	5.00	12.00	10.00	0.00
-2.00	18.00	5.00	6.00	13.00	6.00	-1.00
-2.00	15.00	3.00	9.00	14.00	5.00	-4.00
-1.00	14.00	4.00	10.00	14.00	8.00	1.00
-1.00	14.00	3.00	13.00	15.00	6.00	0.00
-2.00	13.00	2.00	13.00	14.00	6.00	-1.00
-1.00	13.00	2.00	11.00	14.00	6.00	0.00
-1.00	14.00	2.00	10.00	13.00	8.00	-1.00
0.00	15.00	2.00	9.00	13.00	8.00	0.00
-1.00	13.00	2.00	8.00	12.00	9.00	0.00
0.00	12.00	2.00	9.00	14.00	10.00	0.00
-4.00	14.00	1.00	9.00	14.00	9.00	0.00
-4.00	12.00	2.00	7.00	15.00	8.00	-1.00
-5.00	11.00	3.00	7.00	14.00	9.00	-2.00
-2.00	11.00	4.00	6.00	14.00	10.00	1.00
-3.00	12.00	3.00	7.00	14.00	9.00	-2.00
-4.00	12.00	3.00	7.00	13.00	10.00	-1.00
-6.00	14.00	2.00	6.00	14.00	9.00	0.00
-6.00	12.00	4.00	6.00	12.00	8.00	-2.00
-10.00	17.00	3.00	7.00	14.00	9.00	0.00
