
	2.00	45.00	5.00	9.00	12.00	6.00	10.00
	-4.00	37.00	10.00	11.00	13.00	8.00	9.00
	3.00	28.00	7.00	9.00	10.00	8.00	9.00
	4.00	19.00	1.00	11.00	13.00	9.00	7.00
	3.00	9.00	2.00	15.00	13.00	9.00	7.00
	2.00	18.00	9.00	14.00	13.00	9.00	6.00
	-3.00	41.00	14.00	13.00	15.00	9.00	-1.00
	-3.00	60.00	16.00	13.00	13.00	8.00	-7.00
	-2.00	73.00	12.00	9.00	14.00	6.00	-1.00
	-3.00	72.00	15.00	9.00	15.00	4.00	8.00
	2.00	60.00	31.00	1.00	18.00	3.00	8.00
	5.00	53.00	51.00	-8.00	18.00	1.00	5.00
	4.00	47.00	39.00	-14.00	16.00	-2.00	1.00
	1.00	29.00	-9.00	-4.00	17.00	2.00	-3.00
	3.00	5.00	-39.00	1.00	18.00	5.00	-11.00
	-3.00	-17.00	-45.00	6.00	18.00	6.00	-13.00
	-7.00	-33.00	-42.00	9.00	14.00	14.00	-18.00
	-9.00	-50.00	-33.00	11.00	8.00	17.00	-19.00
	-6.00	-61.00	-40.00	13.00	7.00	20.00	-19.00
	-7.00	-61.00	-50.00	21.00	9.00	20.00	-20.00
	-5.00	-68.00	-39.00	26.00	7.00	17.00	-20.00
	-5.00	-59.00	-15.00	19.00	7.00	7.00	-19.00
	-8.00	-24.00	4.00	17.00	8.00	5.00	-18.00
	-7.00	9.00	4.00	18.00	7.00	4.00	-19.00
	-5.00	31.00	33.00	16.00	7.00	2.00	-23.00
	-4.00	57.00	55.00	14.00	10.00	2.00	-23.00
	-2.00	48.00	53.00	10.00	12.00	2.00	-19.00
	9.00	31.00	60.00	-4.00	12.00	2.00	-16.00
	13.00	25.00	44.00	-15.00	12.00	1.00	-13.00
	10.00	47.00	11.00	-14.00	11.00	2.00	-8.00
	6.00	64.00	-22.00	-3.00	13.00	1.00	-1.00
	4.00	40.00	-19.00	0.00	13.00	-2.00	4.00
	5.00	22.00	-27.00	3.00	14.00	-2.00	8.00
	7.00	18.00	-51.00	7.00	17.00	7.00	10.00
	7.00	9.00	-84.00	9.00	18.00	18.00	12.00
	8.00	-24.00	-110.00	17.00	15.00	22.00	14.00
	4.00	-35.00	-88.00	18.00	8.00	23.00	15.00
	-1.00	-15.00	-50.00	2.00	6.00	13.00	13.00
	1.00	-5.00	-17.00	-9.00	5.00	5.00	16.00
	4.00	22.00	-11.00	-4.00	9.00	11.00	18.00
	4.00	54.00	11.00	3.00	6.00	13.00	22.00
	-1.00	56.00	32.00	6.00	1.00	17.00	24.00
	0.00	42.00	29.00	3.00	5.00	15.00	29.00
	-1.00	19.00	25.00	0.00	3.00	13.00	28.00
	2.00	13.00	2.00	1.00	10.00	14.00	24.00
	2.00	7.00	-40.00	10.00	16.00	14.00	31.00
	-6.00	3.00	-99.00	31.00	23.00	13.00	29.00
	-11.00	10.00	-132.00	38.00	25.00	12.00	28.00
	-12.00	7.00	-99.00	14.00	18.00	-2.00	29.00
	-6.00	-3.00	-39.00	-4.00	14.00	-9.00	25.00
	-1.00	-11.00	12.00	-2.00	11.00	-4.00	20.00
	-3.00	17.00	74.00	3.00	6.00	8.00	13.00
	-12.00	59.00	117.00	3.00	0.00	10.00	13.00
	-6.00	62.00	123.00	-6.00	0.00	12.00	11.00
	-10.00	52.00	88.00	-10.00	7.00	12.00	11.00
	-10.00	43.00	67.00	-12.00	18.00	11.00	13.00
	-2.00	33.00	64.00	-19.00	16.00	6.00	12.00
	1.00	18.00	41.00	-16.00	17.00	2.00	8.00
	3.00	11.00	13.00	-15.00	19.00	-2.00	3.00
	5.00	10.00	-32.00	-5.00	19.00	-1.00	1.00
	7.00	12.00	-81.00	11.00	19.00	4.00	8.00
	9.00	-3.00	-89.00	21.00	15.00	12.00	8.00
	12.00	-21.00	-63.00	27.00	2.00	30.00	9.00
	12.00	-25.00	-14.00	29.00	-6.00	40.00	8.00
	15.00	-33.00	34.00	32.00	-10.00	37.00	9.00
	14.00	-38.00	80.00	32.00	-16.00	38.00	12.00
	12.00	-35.00	95.00	30.00	-9.00	27.00	6.00
	12.00	-26.00	106.00	26.00	4.00	14.00	1.00
	7.00	-9.00	114.00	19.00	30.00	9.00	-2.00
	4.00	38.00	115.00	9.00	47.00	1.00	4.00
	-3.00	50.00	93.00	3.00	51.00	-5.00	7.00
	-9.00	63.00	70.00	-10.00	54.00	-12.00	10.00
	-13.00	69.00	26.00	-8.00	55.00	-17.00	8.00
	-19.00	70.00	-5.00	4.00	65.00	-13.00	7.00
	-20.00	77.00	4.00	5.00	60.00	-8.00	3.00
	-16.00	76.00	23.00	-3.00	44.00	-11.00	-2.00
	-11.00	69.00	27.00	1.00	31.00	-17.00	4.00
	-5.00	67.00	44.00	0.00	4.00	-23.00	9.00
	0.00	48.00	27.00	6.00	-16.00	-21.00	14.00
	3.00	38.00	-9.00	6.00	-28.00	-22.00	12.00
	3.00	19.00	-34.00	9.00	-37.00	-23.00	11.00
	-3.00	5.00	-72.00	9.00	-43.00	-24.00	10.00
	1.00	-18.00	-95.00	9.00	-46.00	-20.00	6.00
	1.00	-50.00	-112.00	13.00	-52.00	-13.00	9.00
	3.00	-58.00	-99.00	6.00	-66.00	-12.00	18.00
	-4.00	-76.00	-80.00	-5.00	-67.00	-14.00	28.00
	-1.00	-90.00	-65.00	-2.00	-44.00	-11.00	35.00
	0.00	-98.00	-33.00	14.00	-23.00	-2.00	42.00
	0.00	-64.00	23.00	4.00	-23.00	1.00	58.00
	2.00	-37.00	26.00	-4.00	-19.00	4.00	78.00
	6.00	1.00	9.00	0.00	-9.00	3.00	73.00
	-3.00	44.00	-26.00	6.00	-3.00	8.00	72.00
	-2.00	57.00	-13.00	5.00	-4.00	8.00	66.00
	1.00	60.00	28.00	7.00	2.00	11.00	56.00
	2.00	46.00	71.00	6.00	16.00	14.00	52.00
	2.00	51.00	72.00	1.00	22.00	8.00	43.00
	1.00	50.00	50.00	-2.00	24.00	2.00	37.00
	1.00	48.00	11.00	3.00	20.00	8.00	25.00
	-1.00	46.00	-33.00	9.00	17.00	13.00	11.00
	-2.00	32.00	-51.00	9.00	19.00	13.00	3.00
	-3.00	19.00	-60.00	7.00	27.00	13.00	4.00
	-8.00	23.00	-77.00	14.00	38.00	18.00	-7.00
	-6.00	23.00	-70.00	22.00	54.00	32.00	-20.00
	-8.00	2.00	-27.00	22.00	59.00	32.00	-25.00
	-9.00	-21.00	13.00	19.00	56.00	34.00	-32.00
	-7.00	-12.00	21.00	14.00	52.00	32.00	-33.00
	-6.00	5.00	12.00	13.00	45.00	31.00	-39.00
	-8.00	11.00	25.00	6.00	33.00	25.00	-54.00
	-6.00	-5.00	25.00	3.00	23.00	22.00	-47.00
	-6.00	-27.00	-2.00	3.00	17.00	20.00	-24.00
	-5.00	-52.00	-26.00	10.00	12.00	23.00	-37.00
	-7.00	-91.00	-55.00	14.00	3.00	21.00	-48.00
	-3.00	-82.00	-46.00	23.00	5.00	19.00	-34.00
	-5.00	-66.00	8.00	19.00	2.00	14.00	-16.00
	-5.00	-86.00	46.00	18.00	0.00	15.00	-8.00
	-5.00	-66.00	179.00	5.00	-4.00	11.00	1.00
	-3.00	-33.00	314.00	-17.00	-6.00	-2.00	6.00
	-3.00	-11.00	348.00	-33.00	-4.00	-4.00	13.00
	0.00	36.00	332.00	-42.00	1.00	-3.00	5.00
	2.00	53.00	315.00	-48.00	9.00	-1.00	2.00
