
	0.00	-10.00	1.00	6.00	10.00	7.00	-1.00
	0.00	-8.00	3.00	5.00	10.00	8.00	-3.00
	-1.00	-5.00	2.00	5.00	9.00	7.00	2.00
	0.00	-1.00	3.00	5.00	11.00	10.00	5.00
	1.00	3.00	1.00	6.00	10.00	9.00	-3.00
	1.00	6.00	3.00	3.00	9.00	8.00	0.00
	1.00	7.00	3.00	6.00	10.00	8.00	4.00
	2.00	10.00	3.00	7.00	10.00	9.00	4.00
	4.00	12.00	3.00	8.00	9.00	8.00	6.00
	6.00	14.00	3.00	7.00	7.00	10.00	1.00
	5.00	15.00	2.00	8.00	9.00	10.00	-2.00
	11.00	17.00	4.00	5.00	9.00	12.00	7.00
	11.00	13.00	1.00	9.00	10.00	10.00	-2.00
	11.00	20.00	4.00	7.00	9.00	10.00	0.00
	8.00	20.00	2.00	7.00	9.00	10.00	-2.00
	11.00	23.00	4.00	8.00	12.00	10.00	0.00
	9.00	23.00	3.00	9.00	10.00	11.00	-1.00
	6.00	22.00	1.00	8.00	10.00	10.00	-2.00
	4.00	21.00	1.00	8.00	12.00	8.00	-2.00
	2.00	21.00	1.00	9.00	14.00	8.00	0.00
	1.00	20.00	0.00	7.00	13.00	8.00	0.00
	4.00	20.00	3.00	5.00	13.00	8.00	-2.00
	4.00	20.00	1.00	5.00	12.00	8.00	-4.00
	9.00	15.00	0.00	5.00	12.00	7.00	0.00
	7.00	13.00	1.00	4.00	13.00	8.00	1.00
	6.00	11.00	1.00	4.00	12.00	7.00	-1.00
	4.00	13.00	3.00	5.00	13.00	9.00	-4.00
	8.00	10.00	4.00	7.00	14.00	8.00	-3.00
	2.00	2.00	3.00	5.00	12.00	7.00	0.00
	-4.00	0.00	3.00	6.00	12.00	9.00	8.00
	-8.00	-5.00	4.00	7.00	13.00	10.00	9.00
	-12.00	-5.00	3.00	2.00	12.00	9.00	11.00
	-17.00	-3.00	2.00	8.00	11.00	10.00	-1.00
	-22.00	-3.00	0.00	6.00	11.00	8.00	-1.00
	-27.00	-22.00	0.00	7.00	11.00	9.00	-2.00
	-29.00	-27.00	0.00	9.00	13.00	8.00	-2.00
	-30.00	-23.00	-3.00	7.00	11.00	8.00	-2.00
	-35.00	-15.00	-3.00	7.00	12.00	8.00	-5.00
	-36.00	-11.00	-4.00	7.00	12.00	9.00	-1.00
