
	8.00	18.00	5.00	7.00	12.00	15.00	-2.00
	7.00	11.00	5.00	10.00	13.00	13.00	1.00
	6.00	11.00	4.00	10.00	13.00	4.00	8.00
	6.00	10.00	5.00	11.00	14.00	6.00	6.00
	6.00	6.00	4.00	11.00	11.00	14.00	6.00
	8.00	9.00	4.00	12.00	11.00	16.00	3.00
	8.00	10.00	2.00	11.00	11.00	12.00	4.00
	7.00	12.00	3.00	13.00	14.00	8.00	0.00
	5.00	20.00	2.00	12.00	14.00	5.00	-4.00
	8.00	27.00	1.00	13.00	16.00	2.00	-3.00
	7.00	26.00	1.00	13.00	20.00	7.00	-1.00
	4.00	22.00	2.00	11.00	13.00	22.00	-1.00
	4.00	20.00	2.00	11.00	12.00	17.00	-2.00
	4.00	18.00	1.00	11.00	13.00	12.00	-1.00
	5.00	19.00	2.00	10.00	14.00	10.00	-3.00
	5.00	18.00	1.00	9.00	14.00	8.00	-1.00
	5.00	22.00	0.00	5.00	13.00	12.00	0.00
	2.00	24.00	2.00	5.00	13.00	15.00	4.00
	4.00	21.00	0.00	4.00	15.00	9.00	4.00
	3.00	18.00	0.00	5.00	12.00	7.00	0.00
	2.00	16.00	1.00	4.00	14.00	6.00	-3.00
	3.00	14.00	3.00	6.00	14.00	8.00	-4.00
	1.00	6.00	1.00	9.00	13.00	6.00	-1.00
	1.00	-12.00	2.00	6.00	10.00	14.00	1.00
	0.00	-42.00	3.00	8.00	8.00	18.00	-1.00
	1.00	-68.00	4.00	9.00	12.00	8.00	1.00
	1.00	-77.00	4.00	7.00	12.00	9.00	2.00
	2.00	-72.00	2.00	8.00	10.00	15.00	-1.00
	1.00	-55.00	4.00	9.00	11.00	14.00	-2.00
	3.00	-27.00	2.00	9.00	12.00	11.00	0.00
	5.00	9.00	4.00	10.00	14.00	6.00	2.00
	4.00	43.00	2.00	8.00	12.00	2.00	2.00
	5.00	83.00	-1.00	10.00	13.00	10.00	4.00
	4.00	110.00	0.00	12.00	11.00	10.00	2.00
	5.00	120.00	2.00	16.00	11.00	8.00	1.00
	5.00	113.00	3.00	18.00	9.00	9.00	3.00
	3.00	100.00	3.00	15.00	9.00	12.00	0.00
	1.00	96.00	4.00	14.00	10.00	13.00	2.00
	1.00	95.00	5.00	13.00	10.00	10.00	2.00
	1.00	91.00	4.00	13.00	12.00	10.00	3.00
	-1.00	78.00	3.00	11.00	11.00	11.00	1.00
	-3.00	69.00	3.00	9.00	10.00	11.00	1.00
	-4.00	53.00	4.00	8.00	10.00	10.00	3.00
	-2.00	39.00	6.00	9.00	10.00	11.00	1.00
	0.00	31.00	6.00	10.00	10.00	12.00	-3.00
	1.00	27.00	6.00	9.00	11.00	11.00	-1.00
	2.00	15.00	6.00	9.00	11.00	14.00	3.00
	4.00	10.00	7.00	8.00	9.00	15.00	0.00
	2.00	7.00	6.00	8.00	14.00	6.00	0.00
	4.00	5.00	5.00	7.00	14.00	3.00	2.00
	3.00	4.00	7.00	8.00	11.00	11.00	2.00
	5.00	6.00	6.00	10.00	10.00	11.00	0.00
	4.00	9.00	5.00	8.00	13.00	11.00	-1.00
	3.00	7.00	3.00	6.00	12.00	12.00	-1.00
	1.00	0.00	2.00	5.00	14.00	11.00	-2.00
	0.00	-6.00	2.00	6.00	15.00	11.00	-1.00
	2.00	-14.00	3.00	6.00	15.00	11.00	-1.00
	3.00	-17.00	5.00	9.00	15.00	8.00	0.00
	2.00	-16.00	2.00	8.00	15.00	4.00	-1.00
	3.00	-13.00	1.00	9.00	13.00	8.00	7.00
	4.00	-12.00	3.00	10.00	15.00	15.00	4.00
	1.00	-17.00	2.00	10.00	11.00	13.00	1.00
	2.00	-15.00	3.00	10.00	13.00	11.00	0.00
	0.00	-23.00	0.00	9.00	13.00	9.00	-1.00
	2.00	-26.00	2.00	10.00	13.00	10.00	2.00
	0.00	-26.00	4.00	10.00	12.00	10.00	2.00
	1.00	-38.00	4.00	9.00	11.00	9.00	2.00
	1.00	-57.00	4.00	9.00	12.00	9.00	3.00
	2.00	-55.00	4.00	8.00	11.00	8.00	2.00
	3.00	-37.00	4.00	8.00	12.00	7.00	3.00
	4.00	-14.00	3.00	7.00	13.00	7.00	3.00
	3.00	9.00	2.00	6.00	14.00	7.00	1.00
	2.00	21.00	5.00	6.00	15.00	7.00	1.00
	6.00	39.00	6.00	8.00	16.00	11.00	1.00
	4.00	50.00	5.00	9.00	13.00	15.00	2.00
	7.00	58.00	6.00	8.00	12.00	13.00	1.00
	7.00	68.00	5.00	10.00	12.00	8.00	-2.00
	5.00	61.00	6.00	11.00	13.00	9.00	2.00
	4.00	48.00	8.00	10.00	11.00	10.00	3.00
	5.00	43.00	7.00	12.00	13.00	8.00	6.00
	1.00	40.00	4.00	11.00	13.00	7.00	3.00
	3.00	46.00	6.00	9.00	11.00	12.00	1.00
	1.00	49.00	4.00	9.00	10.00	14.00	-1.00
	3.00	43.00	4.00	10.00	12.00	17.00	3.00
	3.00	33.00	3.00	9.00	14.00	12.00	2.00
	3.00	24.00	3.00	10.00	14.00	12.00	3.00
	1.00	9.00	4.00	11.00	13.00	10.00	2.00
	3.00	1.00	3.00	13.00	13.00	11.00	1.00
	5.00	1.00	4.00	13.00	14.00	9.00	-3.00
	4.00	0.00	4.00	13.00	15.00	10.00	-2.00
	4.00	-7.00	3.00	13.00	14.00	9.00	-3.00
	6.00	-16.00	4.00	13.00	13.00	8.00	-2.00
	6.00	-15.00	5.00	12.00	13.00	10.00	2.00
	5.00	-10.00	5.00	12.00	14.00	8.00	2.00
	4.00	-3.00	5.00	11.00	15.00	9.00	3.00
	4.00	5.00	5.00	11.00	14.00	8.00	2.00
	6.00	0.00	4.00	9.00	14.00	8.00	0.00
	5.00	-4.00	5.00	8.00	14.00	8.00	3.00
	5.00	-1.00	4.00	8.00	14.00	4.00	2.00
	6.00	19.00	7.00	8.00	15.00	3.00	3.00
	7.00	42.00	6.00	8.00	17.00	8.00	4.00
	3.00	42.00	6.00	9.00	14.00	16.00	1.00
	2.00	31.00	7.00	9.00	13.00	11.00	-1.00
	3.00	31.00	7.00	10.00	14.00	5.00	2.00
	3.00	43.00	6.00	10.00	16.00	6.00	0.00
	4.00	47.00	5.00	10.00	15.00	13.00	0.00
	5.00	44.00	5.00	11.00	13.00	19.00	2.00
	1.00	33.00	6.00	9.00	12.00	12.00	0.00
	1.00	24.00	8.00	10.00	16.00	6.00	1.00
	4.00	19.00	6.00	10.00	17.00	3.00	0.00
	2.00	14.00	6.00	10.00	15.00	8.00	0.00
	2.00	10.00	6.00	10.00	13.00	8.00	1.00
	3.00	5.00	6.00	10.00	16.00	7.00	3.00
	2.00	0.00	4.00	9.00	11.00	14.00	-1.00
	2.00	-3.00	4.00	10.00	11.00	16.00	0.00
	2.00	-5.00	3.00	11.00	11.00	13.00	0.00
	2.00	-4.00	0.00	9.00	11.00	13.00	2.00
	4.00	-7.00	3.00	11.00	12.00	12.00	8.00
	4.00	-5.00	1.00	9.00	10.00	11.00	5.00
	3.00	-3.00	1.00	9.00	11.00	11.00	4.00
	1.00	-5.00	-1.00	6.00	11.00	12.00	3.00
	1.00	-5.00	-3.00	5.00	12.00	10.00	0.00
	2.00	1.00	-2.00	7.00	15.00	11.00	-1.00
	0.00	7.00	-3.00	6.00	15.00	10.00	0.00
	-1.00	12.00	1.00	8.00	15.00	10.00	-2.00
