



0.00228472	0.0324604	-0.0743291	0.996703	
0.0016584	0.0389338	-0.0702848	0.996765	
0.00185161	0.0406839	-0.0627973	0.997195	
0.00197324	0.0471853	-0.0586542	0.997161	
-0.000896978	0.0526669	-0.0528815	0.997211	
-0.0153124	0.0636287	-0.0526873	0.996464	
-0.0336652	0.0750651	-0.0573351	0.99496	
-0.0602558	0.0907769	-0.0658636	0.991862	
-0.0894001	0.105756	-0.078697	0.987234	
-0.106129	0.11662	-0.0737572	0.984732	
-0.117568	0.133045	-0.0635456	0.982058	
-0.127149	0.148213	-0.0536239	0.979281	
-0.131216	0.165237	-0.0381123	0.976743	
-0.137385	0.183121	-0.035161	0.972808	
-0.143576	0.196617	-0.0322525	0.969375	
-0.152835	0.210461	-0.0321592	0.965046	
-0.163878	0.221325	-0.0323996	0.960786	
-0.172908	0.227788	-0.0238418	0.957939	
-0.180569	0.234525	-0.0180816	0.955021	
-0.186525	0.239404	-0.0099221	0.952783	
-0.192987	0.242986	-0.00498787	0.950625	
-0.203846	0.248897	-0.0196999	0.94663	
-0.21852	0.252876	-0.0345107	0.941866	
-0.235712	0.253371	-0.0431447	0.93722	
-0.248633	0.254829	-0.034894	0.933824	
-0.251352	0.255951	-0.00794535	0.933407	
-0.245058	0.262357	0.0128759	0.933247	
-0.234082	0.269845	0.034154	0.933393	
-0.227562	0.27428	0.0473738	0.933135	
-0.228282	0.274939	0.0526778	0.932481	
-0.230453	0.271638	0.0617152	0.93236	
-0.233183	0.268926	0.0647005	0.932265	
-0.235323	0.268129	0.0647102	0.931956	
-0.236716	0.267769	0.0667591	0.931562	
-0.238559	0.268092	0.0666717	0.931005	
-0.240953	0.268743	0.0649884	0.93032	
-0.243487	0.270628	0.0636142	0.929208	
-0.246637	0.274382	0.0621698	0.927372	
-0.249264	0.276842	0.0634512	0.925851	
-0.252091	0.280212	0.0642941	0.924012	
-0.255365	0.283902	0.0652922	0.921914	
-0.259265	0.288885	0.0641534	0.919354	
-0.263451	0.29404	0.0624585	0.916642	
-0.267966	0.296465	0.0613715	0.914624	
-0.273124	0.301448	0.0609015	0.911495	
-0.278635	0.306516	0.0602266	0.908176	
-0.284554	0.312797	0.0574198	0.904373	
-0.290565	0.319171	0.0511707	0.900602	
-0.296233	0.325561	0.0451776	0.89678	
-0.30369	0.332018	0.0373315	0.892268	
-0.312866	0.335927	0.0323613	0.887818	
-0.323489	0.339653	0.0254239	0.882805	
-0.334107	0.342862	0.0199709	0.877735	
-0.344312	0.346181	0.0182933	0.87251	
-0.352966	0.349552	0.0213056	0.867626	
-0.359806	0.350869	0.0259848	0.86415	
-0.364781	0.351762	0.0340898	0.861415	
-0.369174	0.353638	0.0426802	0.858387	
-0.373283	0.353314	0.0527606	0.856181	
-0.377949	0.35044	0.0634511	0.854588	
-0.382667	0.34768	0.0751123	0.852668	
-0.386963	0.343705	0.0883089	0.851075	
-0.391434	0.339828	0.0989403	0.849416	
-0.39455	0.336864	0.112131	0.847514	
-0.397104	0.333805	0.124565	0.845793	
-0.394464	0.335802	0.136181	0.844446	
-0.398054	0.333706	0.141665	0.842689	
-0.389758	0.331527	0.150591	0.845873	
-0.384549	0.334451	0.158243	0.845709	
-0.375445	0.341337	0.16742	0.845282	
-0.374652	0.344026	0.170027	0.844022	
-0.373446	0.345479	0.171121	0.843742	
-0.376391	0.348197	0.169653	0.84161	
-0.380403	0.349998	0.166302	0.839725	
-0.37921	0.35271	0.165412	0.839306	
-0.379325	0.353117	0.162264	0.839697	
-0.377845	0.357099	0.15822	0.839452	
-0.380714	0.358155	0.153657	0.838553	
-0.382795	0.361452	0.150098	0.836834	
-0.380564	0.367069	0.143093	0.836634	
-0.381517	0.367202	0.138903	0.836847	
-0.385574	0.370294	0.134712	0.834307	
-0.391082	0.372201	0.129727	0.83168	
-0.394583	0.37596	0.126667	0.828803	
-0.397936	0.378367	0.123389	0.826595	
-0.401015	0.380566	0.120574	0.824511	
-0.405272	0.382545	0.117684	0.821927	
-0.403731	0.385182	0.113634	0.822024	
-0.407454	0.387739	0.112569	0.819126	
-0.406728	0.387871	0.113602	0.819282	
-0.406883	0.390223	0.116406	0.817693	
-0.409595	0.389957	0.117949	0.816243	
-0.410063	0.389014	0.121195	0.815983	
-0.410749	0.388016	0.12492	0.815551	
-0.412764	0.387137	0.128298	0.814427	
-0.413085	0.388793	0.133352	0.812661	
-0.41196	0.388757	0.137991	0.812475	
-0.409638	0.389447	0.143061	0.812442	
-0.407505	0.393751	0.149107	0.81035	
-0.403897	0.397371	0.155165	0.809251	
-0.402538	0.399919	0.15905	0.807918	
-0.399777	0.402497	0.162896	0.807242	
-0.396102	0.400675	0.164966	0.809536	
-0.392014	0.398335	0.166716	0.812318	
-0.389405	0.401305	0.169477	0.811539	
-0.389097	0.401679	0.170106	0.81137	
-0.388333	0.402545	0.171109	0.811096	
-0.387219	0.398303	0.170401	0.813867	
-0.386101	0.395717	0.170362	0.815666	
-0.385959	0.395192	0.170716	0.815913	
-0.384775	0.392801	0.17095	0.817577	
-0.382833	0.391915	0.172139	0.818663	
-0.382313	0.389436	0.172068	0.820103	
-0.382134	0.38879	0.172438	0.820415	
-0.382201	0.388585	0.172724	0.820421	
-0.383572	0.387958	0.172043	0.820221	
-0.382944	0.389855	0.172959	0.819422	
-0.382914	0.390315	0.172867	0.819236	
-0.38449	0.388253	0.170977	0.819874	
-0.382532	0.389477	0.17189	0.820019	
-0.384613	0.389451	0.170498	0.819348	
-0.383954	0.388662	0.168832	0.820376	
-0.382754	0.388823	0.169301	0.820764	
-0.382935	0.386419	0.168207	0.822038	
-0.381808	0.383749	0.167672	0.823921	
-0.378922	0.380043	0.167592	0.826981	
-0.378754	0.378034	0.166908	0.828117	
-0.37772	0.375699	0.166578	0.829717	
-0.374612	0.371117	0.166417	0.833212	
-0.373025	0.367929	0.16613	0.835393	
-0.370947	0.365242	0.165248	0.83767	
-0.369309	0.362083	0.165151	0.839781	
-0.367949	0.359873	0.163987	0.841554	
-0.366748	0.356355	0.163074	0.84375	
-0.365787	0.354602	0.161006	0.845301	
-0.364606	0.353894	0.159383	0.846415	
-0.363467	0.352219	0.158511	0.847766	
-0.362571	0.351796	0.156327	0.848731	
-0.361464	0.350362	0.155807	0.849891	
-0.36025	0.350396	0.156386	0.850286	
-0.359673	0.349698	0.154706	0.851125	
-0.359178	0.348272	0.153779	0.852086	
-0.360401	0.3472	0.152607	0.852218	
-0.359873	0.347252	0.151505	0.852616	
-0.35953	0.34703	0.149159	0.853264	
-0.359094	0.346734	0.147908	0.853786	
-0.358555	0.346562	0.147475	0.854157	
-0.357879	0.34564	0.147444	0.854819	
-0.357256	0.344456	0.146769	0.855673	
-0.356987	0.342005	0.145281	0.857022	
