



0.0226901	-0.00719562	-0.0148692	0.999606	
0.0252601	-0.00388171	-0.0139594	0.999576	
0.0288553	-0.00131253	-0.0120944	0.99951	
0.0315158	0.000614442	-0.0116352	0.999435	
0.0340015	0.00289957	-0.0116484	0.99935	
0.0378863	0.00493292	-0.00971732	0.999223	
0.0417471	0.00873817	-0.00807231	0.999057	
0.0464889	0.0114891	-0.0053937	0.998838	
0.0502554	0.0128425	-0.00409544	0.998645	
0.0534943	0.015376	-0.00403756	0.998442	
0.0551405	0.0177319	-0.00593494	0.998303	
0.0586756	0.0204246	-0.0043966	0.998058	
0.0597867	0.0239852	-0.00558033	0.997907	
0.0625826	0.0269962	-0.00376424	0.997668	
0.0649428	0.030154	-0.00207852	0.997431	
0.0663477	0.0334829	-0.00198019	0.997233	
0.0681619	0.0367903	-0.000956426	0.996995	
0.0708329	0.041042	0.00136256	0.996643	
0.0721318	0.0441703	0.00218841	0.996414	
0.0738212	0.0471697	0.00353372	0.996149	
0.0759398	0.050024	0.00526087	0.995843	
0.0777792	0.0519182	0.0062896	0.995598	
0.0794604	0.0553131	0.00655191	0.995281	
0.0815222	0.0585299	0.00691044	0.994927	
0.0842604	0.0617896	0.00812816	0.994493	
0.0862813	0.0648449	0.0089751	0.994118	
0.0879728	0.0683624	0.0098662	0.993725	
0.0911707	0.0704376	0.0145162	0.993235	
0.0946537	0.0721431	0.0205025	0.992681	
0.0965012	0.0726866	0.0240093	0.992385	
0.0985274	0.073502	0.0276662	0.99203	
0.101186	0.0752345	0.0307183	0.991543	
0.105131	0.0776258	0.0345354	0.990822	
0.106865	0.0766262	0.0351951	0.990691	
0.108486	0.0748738	0.0355084	0.990638	
0.1112	0.0736602	0.0373508	0.99036	
0.11402	0.0722561	0.0391463	0.990074	
0.115426	0.0717461	0.038007	0.989992	
0.116487	0.0706342	0.0364014	0.990008	
0.119771	0.0704768	0.0383566	0.989554	
0.121521	0.0701377	0.0377572	0.989388	
0.122527	0.0674399	0.036794	0.989487	
0.124953	0.0679506	0.0373849	0.989127	
0.125701	0.0669734	0.0356606	0.989162	
0.127392	0.066198	0.0360555	0.988984	
0.127706	0.0664304	0.0337389	0.989009	
0.126701	0.0663664	0.0299002	0.989267	
0.127465	0.0661169	0.029374	0.989201	
0.128193	0.0659178	0.0292251	0.989125	
0.128896	0.0665414	0.0289716	0.988999	
0.129149	0.0678748	0.0283658	0.988893	
0.128791	0.0700794	0.0268272	0.988829	
0.129102	0.071305	0.0271491	0.988692	
0.12936	0.0727734	0.0276235	0.988538	
0.128749	0.0746195	0.0277166	0.988477	
0.128192	0.0772399	0.0282051	0.988335	
0.127403	0.0791626	0.0286558	0.988272	
0.126736	0.0817944	0.0295598	0.988116	
0.126113	0.0847676	0.0307314	0.98791	
0.125886	0.0871156	0.0329854	0.987662	
0.126487	0.087684	0.0368753	0.987397	
0.126405	0.0897138	0.0391153	0.987139	
0.128689	0.0921991	0.0440465	0.986407	
0.129101	0.0939562	0.0460635	0.986095	
0.129597	0.0956145	0.0480315	0.985777	
0.1307	0.0963084	0.0508259	0.985423	
0.131196	0.0970422	0.052259	0.98521	
0.132546	0.0977417	0.0551877	0.984801	
0.133077	0.100431	0.0552284	0.984456	
0.134331	0.10074	0.0567225	0.984169	
0.136093	0.101332	0.0586132	0.983756	
0.138582	0.101022	0.0614144	0.983269	
0.141004	0.10024	0.0637485	0.982856	
0.142492	0.0996499	0.0637143	0.982704	
0.143955	0.098677	0.0633278	0.982614	
0.146982	0.0984677	0.0655278	0.982042	
0.149029	0.0973021	0.065486	0.981852	
0.151084	0.0978461	0.0650547	0.981513	
0.153647	0.0971118	0.0664061	0.981097	
0.15474	0.0961256	0.0656151	0.981076	
0.15586	0.0955839	0.0647853	0.981007	
0.157255	0.0954312	0.065049	0.980781	
0.157651	0.0945759	0.0637522	0.980886	
0.157979	0.0930674	0.063299	0.981007	
0.158201	0.0924655	0.0628241	0.981059	
0.157557	0.0939382	0.0606571	0.981159	
0.158267	0.0939665	0.0615007	0.980989	
0.15817	0.0934796	0.061302	0.981064	
0.157619	0.0940948	0.0595543	0.981201	
0.159056	0.0949217	0.0611226	0.980793	
0.159679	0.0963481	0.0616983	0.980517	
