



-0.00207493	8.77469e-005	0.000244855	0.999998	
0.000266131	0.00134691	0.00383659	0.999992	
0.00274465	0.0030956	0.00750577	0.999963	
0.00537727	0.00618484	0.0102894	0.999913	
0.00889009	0.00944778	0.0138207	0.99982	
0.0136644	0.0139021	0.016675	0.999671	
0.0199665	0.0183604	0.0208186	0.999415	
0.0267412	0.0227316	0.0255956	0.999056	
0.0338039	0.0272278	0.0302293	0.9986	
0.0400824	0.0318533	0.0344776	0.998093	
0.0474446	0.0369564	0.0395509	0.997406	
0.0555954	0.0418122	0.0462141	0.996506	
0.065368	0.0466779	0.0538618	0.995313	
0.0773523	0.05229	0.0603415	0.993801	
0.0903895	0.0588164	0.0663513	0.991952	
0.103145	0.0641238	0.0730469	0.989906	
0.118022	0.0697929	0.0781792	0.987465	
0.131286	0.0744147	0.0830997	0.985049	
0.146	0.0796692	0.0873108	0.982198	
0.161823	0.0867008	0.0892997	0.978939	
0.176953	0.0942721	0.0902611	0.975527	
0.192534	0.102649	0.0911433	0.971641	
0.207408	0.108959	0.096658	0.967351	
0.219174	0.114326	0.101925	0.963589	
0.232604	0.121033	0.104006	0.95939	
0.246404	0.128344	0.103028	0.955091	
0.259534	0.135067	0.101201	0.950872	
0.272541	0.140262	0.104971	0.94606	
0.285903	0.144848	0.112216	0.940578	
0.299017	0.149652	0.118001	0.935024	
0.31078	0.153876	0.123486	0.929779	
0.32175	0.157197	0.132427	0.924245	
0.333865	0.161248	0.140078	0.918102	
0.344906	0.16545	0.14514	0.912469	
0.356235	0.169766	0.152882	0.906037	
0.366626	0.173254	0.16506	0.899068	
0.3764	0.176972	0.174481	0.892502	
0.386459	0.181666	0.177861	0.886573	
0.396878	0.186524	0.183589	0.879768	
0.405921	0.190324	0.192803	0.872829	
0.41529	0.193206	0.208005	0.864257	
0.422367	0.194862	0.219998	0.857459	
0.429049	0.19561	0.231219	0.850995	
0.435965	0.195917	0.242591	0.844216	
0.450289	0.197366	0.252779	0.8333	
0.454261	0.197513	0.269159	0.825947	
0.45801	0.198361	0.280618	0.819838	
0.460988	0.199793	0.29243	0.813669	
0.464071	0.201494	0.298906	0.809131	
0.466597	0.203311	0.301869	0.806119	
0.467917	0.205173	0.303012	0.804451	
0.47	0.207205	0.308711	0.800539	
0.472496	0.208708	0.316613	0.795578	
0.474872	0.209689	0.325232	0.790412	
0.475812	0.210544	0.333093	0.786335	
0.476886	0.210779	0.332163	0.786015	
0.477187	0.209717	0.333422	0.785584	
0.478507	0.207594	0.336999	0.783816	
0.480299	0.205322	0.339289	0.782329	
0.480809	0.20393	0.344561	0.780072	
0.481026	0.203961	0.350195	0.777417	
0.481842	0.205363	0.3523	0.77559	
0.483674	0.207236	0.348726	0.775566	
0.483561	0.208849	0.345419	0.776683	
0.484352	0.210409	0.344686	0.776094	
0.485268	0.211676	0.342064	0.776338	
0.485911	0.212783	0.337967	0.777427	
0.487417	0.214334	0.337498	0.776261	
0.487543	0.215665	0.33847	0.775389	
0.487526	0.216666	0.337609	0.775497	
0.48639	0.216879	0.32965	0.779564	
0.48656	0.21768	0.326705	0.780474	
0.48573	0.218431	0.328991	0.77982	
0.484695	0.219147	0.329294	0.780135	
0.48463	0.220017	0.327896	0.780519	
0.484213	0.220229	0.324893	0.781973	
0.48353	0.220172	0.32746	0.781341	
0.483663	0.219809	0.325781	0.782062	
0.483319	0.219645	0.325108	0.782601	
0.482954	0.219731	0.326169	0.78236	
0.483782	0.220124	0.326138	0.781751	
0.484043	0.220549	0.327194	0.781028	
0.484098	0.220547	0.32535	0.781764	
0.484578	0.220613	0.324788	0.781682	
0.485826	0.220567	0.3225	0.781868	
0.487584	0.220504	0.324016	0.780162	
0.487653	0.220299	0.324694	0.779895	
0.487315	0.22014	0.325286	0.779905	
0.486814	0.219545	0.321494	0.781955	
0.486831	0.219285	0.320542	0.782408	
0.486312	0.218957	0.320903	0.782675	
0.486398	0.219008	0.321076	0.782536	
0.486752	0.219197	0.320977	0.782304	
0.486826	0.21936	0.320352	0.782468	
