



0.0109451	-0.00549399	0.0196817	0.999731	
0.0154287	-0.00439026	0.0201957	0.999667	
0.0214044	-0.00319519	0.0212648	0.99954	
0.0281511	-0.00260298	0.0233518	0.999327	
0.0364724	-0.00113233	0.0248024	0.999026	
0.0385209	-0.003263	0.0253889	0.99893	
0.0469013	-0.001699	0.0255935	0.99857	
0.0553023	0.00161767	0.0234905	0.998192	
0.0652665	0.00453526	0.0229056	0.997595	
0.0695842	0.00412501	0.0222351	0.99732	
0.0754853	0.00397004	0.0212458	0.996913	
0.0830151	0.0052014	0.0201724	0.996331	
0.0917264	0.00728007	0.0191484	0.995574	
0.101886	0.0104511	0.0190648	0.994558	
0.113508	0.0149412	0.0203233	0.993217	
0.126385	0.0214423	0.021369	0.991519	
0.138679	0.0304148	0.0212196	0.989643	
0.151123	0.0419973	0.0195885	0.987428	
0.163403	0.0557719	0.0175291	0.984826	
0.176669	0.0709325	0.0154466	0.98159	
0.190261	0.0864627	0.0132549	0.977829	
0.204692	0.103162	0.0103692	0.97332	
0.219493	0.120754	0.00655283	0.96809	
0.234115	0.139588	0.00276146	0.962132	
0.247899	0.159778	0.000456776	0.955519	
0.258356	0.180778	-0.00920198	0.94894	
0.267123	0.197637	-0.0120945	0.943101	
0.276043	0.213979	-0.0112099	0.936956	
0.285064	0.230243	-0.00641075	0.930422	
0.292641	0.245528	-0.00492411	0.92415	
0.299663	0.259252	-0.00459599	0.918134	
0.308593	0.27381	-0.00638457	0.910911	
0.323481	0.2902	-0.00115583	0.900635	
0.336232	0.303952	0.00452497	0.89137	
0.347392	0.31599	0.00975758	0.882822	
0.353207	0.325788	0.0176462	0.87681	
0.358597	0.335877	0.0202934	0.870737	
0.364237	0.343031	0.0278875	0.865381	
0.371997	0.347781	0.0367637	0.859834	
0.379659	0.350674	0.046856	0.854805	
0.391784	0.352986	0.0522537	0.848042	
0.402725	0.353503	0.0542711	0.842557	
0.417847	0.350673	0.0633332	0.835716	
0.430537	0.34755	0.0715555	0.829896	
0.440195	0.34644	0.0769334	0.824797	
0.44609	0.346078	0.0814807	0.821337	
0.452437	0.343722	0.0876443	0.818214	
0.461848	0.340678	0.0930865	0.813615	
0.466727	0.339545	0.0995812	0.81053	
0.470892	0.33826	0.106056	0.807832	
0.476673	0.334327	0.114436	0.80493	
0.485393	0.3269	0.123701	0.801392	
0.496953	0.31841	0.131946	0.796394	
0.503198	0.314642	0.136526	0.793192	
0.506469	0.31339	0.140356	0.790934	
0.515159	0.306262	0.149582	0.786409	
0.525889	0.292398	0.164308	0.781631	
