73.00	8.00	5.00	10.00	15.00	7.00	-4.00
73.00	7.00	6.00	8.00	17.00	2.00	-3.00
68.00	8.00	5.00	8.00	12.00	-6.00	2.00
66.00	9.00	7.00	10.00	11.00	-6.00	5.00
62.00	10.00	8.00	11.00	13.00	2.00	2.00
59.00	11.00	8.00	12.00	15.00	12.00	3.00
49.00	12.00	9.00	10.00	15.00	19.00	1.00
41.00	13.00	9.00	12.00	19.00	29.00	1.00
35.00	14.00	10.00	11.00	16.00	21.00	3.00
27.00	16.00	10.00	14.00	14.00	18.00	5.00
11.00	16.00	11.00	13.00	12.00	17.00	6.00
-5.00	19.00	11.00	13.00	13.00	19.00	3.00
-20.00	19.00	10.00	13.00	12.00	16.00	5.00
-32.00	22.00	11.00	14.00	10.00	12.00	5.00
-46.00	21.00	9.00	12.00	7.00	12.00	3.00
-58.00	24.00	5.00	10.00	9.00	13.00	1.00
-65.00	22.00	4.00	9.00	9.00	16.00	0.00
-75.00	19.00	2.00	8.00	7.00	13.00	-1.00
-77.00	23.00	3.00	9.00	10.00	14.00	-1.00
-77.00	24.00	1.00	7.00	11.00	10.00	-4.00
-76.00	21.00	1.00	8.00	10.00	12.00	-3.00
-76.00	20.00	-2.00	7.00	8.00	13.00	1.00
-76.00	19.00	-3.00	5.00	8.00	10.00	2.00
-71.00	16.00	-1.00	9.00	10.00	11.00	5.00
-68.00	14.00	-3.00	8.00	10.00	13.00	2.00
-62.00	15.00	-5.00	8.00	9.00	12.00	0.00
-58.00	15.00	-5.00	7.00	6.00	-1.00	1.00
-51.00	17.00	-6.00	7.00	7.00	2.00	0.00
-49.00	14.00	-8.00	6.00	5.00	6.00	0.00
-41.00	14.00	-6.00	8.00	7.00	3.00	1.00
-32.00	13.00	-2.00	7.00	2.00	-9.00	5.00
-30.00	11.00	-4.00	7.00	8.00	8.00	0.00
-26.00	11.00	0.00	8.00	16.00	23.00	1.00
-24.00	14.00	1.00	7.00	16.00	15.00	0.00
-16.00	14.00	1.00	5.00	15.00	7.00	0.00
-12.00	16.00	1.00	6.00	12.00	5.00	0.00
-6.00	14.00	-1.00	5.00	16.00	10.00	-1.00
-3.00	15.00	0.00	3.00	14.00	8.00	-1.00
2.00	16.00	1.00	6.00	13.00	7.00	1.00
9.00	17.00	2.00	7.00	17.00	6.00	3.00
13.00	15.00	1.00	4.00	17.00	5.00	3.00
15.00	13.00	2.00	5.00	18.00	8.00	4.00
14.00	7.00	3.00	5.00	16.00	7.00	4.00
17.00	10.00	4.00	5.00	16.00	6.00	6.00
20.00	13.00	1.00	5.00	16.00	6.00	8.00
19.00	14.00	1.00	5.00	16.00	6.00	8.00
18.00	13.00	3.00	8.00	14.00	6.00	7.00
18.00	10.00	4.00	8.00	13.00	4.00	6.00
20.00	10.00	5.00	9.00	12.00	1.00	4.00
23.00	13.00	3.00	8.00	14.00	8.00	5.00
26.00	14.00	3.00	10.00	16.00	13.00	3.00
29.00	13.00	2.00	9.00	14.00	13.00	4.00
25.00	13.00	2.00	10.00	13.00	10.00	3.00
21.00	13.00	3.00	10.00	15.00	10.00	-1.00
22.00	13.00	3.00	10.00	13.00	9.00	-3.00
21.00	12.00	4.00	9.00	9.00	12.00	-5.00
21.00	7.00	6.00	10.00	12.00	15.00	-1.00
20.00	11.00	4.00	8.00	11.00	14.00	-2.00
19.00	12.00	2.00	3.00	12.00	13.00	2.00
20.00	16.00	7.00	6.00	12.00	14.00	4.00
17.00	16.00	7.00	8.00	13.00	9.00	3.00
16.00	13.00	7.00	5.00	12.00	10.00	1.00
14.00	15.00	7.00	7.00	13.00	17.00	2.00
11.00	14.00	7.00	8.00	11.00	15.00	4.00
12.00	14.00	6.00	7.00	11.00	11.00	5.00
8.00	15.00	7.00	10.00	12.00	12.00	4.00
12.00	17.00	6.00	8.00	10.00	13.00	2.00
13.00	17.00	5.00	9.00	12.00	11.00	1.00
7.00	14.00	4.00	9.00	12.00	7.00	-2.00
10.00	15.00	4.00	8.00	8.00	-12.00	1.00
9.00	15.00	6.00	8.00	9.00	-10.00	4.00
7.00	14.00	4.00	7.00	13.00	9.00	0.00
6.00	13.00	4.00	6.00	18.00	20.00	0.00
2.00	13.00	3.00	6.00	16.00	14.00	0.00
-1.00	13.00	3.00	7.00	15.00	11.00	3.00
-3.00	14.00	4.00	8.00	14.00	10.00	1.00
-1.00	13.00	2.00	10.00	15.00	14.00	-1.00
0.00	11.00	2.00	10.00	15.00	12.00	-1.00
0.00	8.00	3.00	11.00	17.00	11.00	1.00
0.00	9.00	3.00	10.00	17.00	10.00	1.00
-1.00	9.00	2.00	8.00	16.00	9.00	2.00
-2.00	10.00	1.00	6.00	14.00	8.00	4.00
