
	6.00	16.00	2.00	9.00	18.00	7.00	-33.00
	10.00	20.00	6.00	10.00	17.00	6.00	-27.00
	11.00	23.00	18.00	11.00	10.00	8.00	-10.00
	6.00	28.00	22.00	12.00	3.00	9.00	5.00
	2.00	44.00	20.00	9.00	1.00	9.00	17.00
	0.00	46.00	11.00	9.00	2.00	8.00	12.00
	-1.00	37.00	5.00	4.00	0.00	8.00	11.00
	-3.00	25.00	-1.00	0.00	2.00	8.00	22.00
	0.00	12.00	-11.00	-5.00	5.00	8.00	18.00
	1.00	-3.00	-31.00	-5.00	7.00	7.00	21.00
	5.00	-12.00	-30.00	-2.00	10.00	10.00	16.00
	14.00	-24.00	-22.00	5.00	16.00	12.00	6.00
	13.00	-29.00	-13.00	5.00	27.00	12.00	2.00
	12.00	-33.00	-6.00	5.00	40.00	13.00	17.00
	9.00	-26.00	1.00	11.00	45.00	14.00	32.00
	10.00	-17.00	6.00	17.00	45.00	15.00	28.00
	9.00	8.00	6.00	13.00	41.00	11.00	30.00
	10.00	28.00	6.00	8.00	39.00	11.00	17.00
	7.00	34.00	0.00	8.00	35.00	9.00	4.00
	6.00	35.00	1.00	9.00	29.00	8.00	-5.00
	6.00	33.00	1.00	8.00	26.00	10.00	-13.00
	0.00	25.00	0.00	6.00	20.00	9.00	-14.00
	-2.00	14.00	4.00	9.00	10.00	8.00	-13.00
	-1.00	8.00	10.00	12.00	0.00	8.00	-1.00
	-1.00	0.00	12.00	10.00	-16.00	7.00	3.00
	-3.00	-7.00	12.00	5.00	-28.00	7.00	6.00
	-3.00	-6.00	10.00	3.00	-21.00	9.00	8.00
	-3.00	0.00	11.00	4.00	-17.00	10.00	6.00
	-4.00	7.00	11.00	5.00	-15.00	11.00	14.00
	-7.00	8.00	8.00	3.00	-10.00	12.00	14.00
	-11.00	7.00	1.00	2.00	-5.00	11.00	0.00
	-10.00	12.00	0.00	2.00	2.00	11.00	-3.00
	-7.00	18.00	2.00	5.00	7.00	10.00	-13.00
	-5.00	18.00	2.00	7.00	12.00	11.00	-20.00
	-1.00	18.00	1.00	6.00	16.00	9.00	-27.00
	-1.00	19.00	-2.00	5.00	20.00	8.00	-32.00
	3.00	18.00	-1.00	6.00	29.00	7.00	-21.00
	7.00	15.00	-2.00	10.00	33.00	8.00	-28.00
	7.00	15.00	2.00	15.00	33.00	6.00	-27.00
	9.00	10.00	7.00	21.00	39.00	5.00	-26.00
	6.00	11.00	7.00	19.00	29.00	4.00	-23.00
	6.00	22.00	7.00	16.00	16.00	6.00	-19.00
	2.00	24.00	2.00	10.00	2.00	6.00	-15.00
	4.00	23.00	2.00	8.00	0.00	9.00	0.00
	5.00	22.00	0.00	6.00	1.00	10.00	13.00
	3.00	24.00	-1.00	4.00	3.00	9.00	15.00
	1.00	20.00	0.00	3.00	-2.00	9.00	16.00
	-1.00	15.00	-2.00	2.00	-9.00	10.00	25.00
	1.00	15.00	0.00	2.00	-5.00	11.00	12.00
	1.00	33.00	0.00	1.00	1.00	10.00	13.00
	3.00	56.00	1.00	1.00	6.00	11.00	13.00
	8.00	58.00	4.00	3.00	10.00	11.00	9.00
