	-7.00	-10.00	2.00	-9.00	41.00	9.00	-2.00
	-7.00	-10.00	28.00	-11.00	28.00	5.00	-4.00
	-6.00	17.00	27.00	-6.00	22.00	-1.00	-3.00
	-4.00	38.00	18.00	8.00	17.00	-1.00	-2.00
	-3.00	39.00	8.00	11.00	18.00	3.00	-3.00
	-5.00	32.00	0.00	14.00	24.00	5.00	1.00
	-4.00	29.00	-10.00	13.00	19.00	7.00	1.00
	-4.00	22.00	-10.00	19.00	11.00	9.00	-1.00
	-5.00	17.00	5.00	31.00	8.00	8.00	-3.00
	-3.00	17.00	8.00	27.00	6.00	7.00	-2.00
	0.00	21.00	-11.00	17.00	4.00	8.00	-3.00
	-2.00	24.00	-10.00	10.00	6.00	8.00	0.00
	-6.00	28.00	-4.00	8.00	5.00	10.00	0.00
	-4.00	34.00	-6.00	10.00	7.00	9.00	1.00
	0.00	30.00	-8.00	8.00	9.00	9.00	2.00
	3.00	22.00	-14.00	7.00	13.00	10.00	2.00
	-1.00	14.00	-24.00	0.00	19.00	10.00	1.00
	0.00	12.00	-29.00	1.00	10.00	13.00	5.00
	-1.00	12.00	-27.00	-3.00	2.00	7.00	-1.00
	-5.00	11.00	-17.00	0.00	-2.00	6.00	-2.00
	-6.00	12.00	-9.00	6.00	-5.00	8.00	-3.00
	-3.00	16.00	-12.00	8.00	-3.00	9.00	-6.00
	-1.00	11.00	-4.00	3.00	6.00	10.00	-10.00
	-4.00	6.00	23.00	-4.00	8.00	12.00	-9.00
	-6.00	14.00	64.00	-6.00	13.00	14.00	-5.00
	-8.00	11.00	70.00	-4.00	43.00	14.00	2.00
	-5.00	3.00	55.00	-3.00	42.00	10.00	4.00
	-4.00	-1.00	38.00	6.00	25.00	1.00	2.00
	-1.00	0.00	23.00	11.00	10.00	1.00	1.00
	1.00	-1.00	2.00	9.00	1.00	5.00	5.00
	3.00	5.00	-43.00	5.00	-4.00	10.00	5.00
	2.00	10.00	-77.00	2.00	-4.00	13.00	5.00
	2.00	10.00	-86.00	1.00	-3.00	12.00	0.00
	5.00	11.00	-60.00	8.00	2.00	11.00	-11.00
	6.00	9.00	-32.00	19.00	8.00	12.00	-4.00
	5.00	15.00	-19.00	17.00	8.00	9.00	11.00
	1.00	15.00	-4.00	1.00	10.00	8.00	12.00
	0.00	13.00	-7.00	-12.00	13.00	9.00	19.00
	0.00	17.00	1.00	-14.00	16.00	9.00	14.00
	1.00	12.00	12.00	-10.00	21.00	11.00	11.00
	3.00	6.00	12.00	-4.00	30.00	13.00	5.00
	-3.00	17.00	11.00	6.00	23.00	10.00	-1.00
	-2.00	23.00	6.00	13.00	11.00	8.00	-5.00
	-4.00	17.00	-16.00	17.00	5.00	6.00	-8.00
	1.00	10.00	-54.00	18.00	-6.00	7.00	-15.00
	8.00	4.00	-74.00	18.00	-14.00	5.00	-21.00
	2.00	4.00	-28.00	14.00	-13.00	5.00	-23.00
	1.00	10.00	12.00	11.00	-6.00	5.00	-20.00
	-7.00	14.00	38.00	8.00	-5.00	3.00	-16.00
	-7.00	21.00	54.00	12.00	0.00	5.00	-10.00
	-4.00	21.00	60.00	13.00	5.00	7.00	-3.00
	-1.00	18.00	53.00	9.00	12.00	11.00	3.00
	1.00	20.00	34.00	11.00	23.00	11.00	5.00
	-3.00	20.00	17.00	7.00	37.00	12.00	5.00
	-3.00	18.00	0.00	3.00	45.00	12.00	4.00
	-3.00	14.00	-7.00	3.00	51.00	8.00	4.00
	-4.00	9.00	0.00	-2.00	46.00	8.00	1.00
	-6.00	18.00	8.00	3.00	29.00	4.00	5.00
	-9.00	29.00	14.00	10.00	23.00	0.00	-1.00
	-12.00	26.00	20.00	13.00	17.00	1.00	2.00
	-11.00	20.00	22.00	15.00	12.00	5.00	3.00
	-9.00	17.00	22.00	12.00	6.00	8.00	3.00
	-9.00	17.00	22.00	11.00	6.00	10.00	4.00
	-11.00	10.00	28.00	7.00	1.00	10.00	2.00
	-6.00	8.00	21.00	8.00	-2.00	5.00	3.00
	-4.00	-6.00	6.00	7.00	-4.00	8.00	5.00
	-5.00	-16.00	-10.00	8.00	-7.00	13.00	2.00
	-2.00	-25.00	-16.00	5.00	-5.00	12.00	0.00
	1.00	-18.00	-14.00	4.00	-4.00	12.00	3.00
	2.00	0.00	-18.00	5.00	-4.00	15.00	4.00
	6.00	15.00	-17.00	8.00	-6.00	14.00	2.00
	6.00	38.00	-20.00	16.00	0.00	20.00	3.00
	4.00	46.00	-13.00	20.00	5.00	18.00	3.00
	3.00	42.00	0.00	14.00	3.00	14.00	3.00
	4.00	31.00	0.00	3.00	0.00	12.00	1.00
	1.00	17.00	-1.00	-6.00	-1.00	11.00	5.00
	-3.00	3.00	0.00	-8.00	-2.00	9.00	5.00
	-1.00	-8.00	5.00	-7.00	-3.00	9.00	10.00
	-7.00	-15.00	12.00	-5.00	0.00	5.00	1.00
	-6.00	-15.00	42.00	2.00	3.00	5.00	-4.00
	-2.00	-3.00	43.00	9.00	22.00	7.00	-10.00
	-1.00	5.00	28.00	15.00	33.00	12.00	2.00
	4.00	11.00	6.00	14.00	23.00	10.00	2.00
	-1.00	15.00	8.00	10.00	13.00	3.00	1.00
	-5.00	13.00	4.00	6.00	11.00	2.00	2.00
	-1.00	21.00	-10.00	2.00	13.00	4.00	2.00
	-6.00	27.00	-21.00	1.00	22.00	6.00	4.00
	-2.00	30.00	-41.00	-7.00	26.00	7.00	2.00
	0.00	34.00	-52.00	-12.00	24.00	6.00	-2.00
	3.00	32.00	-37.00	-9.00	20.00	3.00	-7.00
	-5.00	20.00	-9.00	0.00	15.00	2.00	-1.00
	-4.00	8.00	-17.00	2.00	9.00	4.00	3.00
	-2.00	6.00	-17.00	1.00	4.00	6.00	0.00
	1.00	11.00	-3.00	3.00	2.00	6.00	-1.00
	1.00	9.00	5.00	11.00	0.00	5.00	0.00
	1.00	3.00	17.00	19.00	0.00	5.00	1.00
	1.00	-5.00	27.00	25.00	1.00	6.00	0.00
	1.00	-8.00	21.00	20.00	-1.00	7.00	4.00
	5.00	7.00	1.00	11.00	-5.00	7.00	0.00
	7.00	24.00	-10.00	19.00	-6.00	6.00	-1.00
